"Time / s","Pulse Generator","Iout:Measured current"
0.0017577242696123227,0,17.015675218331495
0.0017580640977294592,0,16.765252703483156
0.0017584039258465957,0,16.555755259275799
0.0017587437539637323,0,16.385930116956104
0.0017590835820808688,0,16.254524507770896
0.0017594234101980055,0,16.160285662966857
0.0017597632383151421,0,16.101960813790811
0.0017604810821003148,0,16.09596134591385
0.0017611989258854877,0,16.230814876116597
0.0017619167696706604,0,16.498802760470284
0.0017626346134558331,0,16.892206355046085
0.0017633524572410061,0,17.403307015915232
0.0017640703010261788,0,18.024386099148899
0.0017647881448113515,0,18.747724960818346
0.0017655059885965242,0,19.56560495699469
0.0017662238323816971,0,20.470307443749192
0.0017663267382286327,0,20.60666361558151
0.001766326738228683,0,20.606663615648557
0.0017666736468469339,0,21.044104356024349
0.0017666736468469843,0,21.044104356084631
0.0017670459741100592,0,21.465802502818434
0.0017674183013731341,0,21.838496406694929
0.001767790628636209,0,22.163623566849225
0.001768162955899284,0,22.44262148241657
0.0017685352831623591,0,22.6769276525321
0.0017689076104254341,0,22.867979576331038
0.001769279937688509,0,23.017214752948547
0.0017696522649515839,0,23.12607068151982
0.0017700245922146589,0,23.195984861180051
0.0017703969194777338,0,23.228394791064403
0.0017711365773161573,0,23.182509551511714
0.0017718762351545811,0,23.007288925995368
0.0017726158929930046,0,22.709961288535595
0.0017733555508314281,0,22.297755013152624
0.0017740952086698516,0,21.777898473866742
0.0017748348665082754,0,21.157620044698149
0.0017755745243466989,0,20.444148099667103
0.0017763141821851224,0,19.644711012793806
0.0017766352633572222,0,19.272747519549313
0.001776635263357284,0,19.272747519476326
0.0017769821738765441,0,18.854698815563069
0.0017769821738765944,0,18.85469881550128
0.0017773388391653579,0,18.443141550983825
0.0017776955044541214,0,18.080796372874829
0.0017780521697428849,0,17.766256990316919
0.0017784088350316484,0,17.49811711245269
0.0017787655003204117,0,17.274970448424767
0.0017791221656091752,0,17.095410707375748
0.0017794788308979387,0,16.95803159844823
0.0017798354961867022,0,16.861426830784893
0.0017801921614754657,0,16.804190113528307
0.0017805488267642292,0,16.784915155821068
0.0017812731549207929,0,16.861618336459543
0.0017819974830773568,0,17.075425081861283
0.0017827218112339204,0,17.418705780659963
0.0017834461393904841,0,17.883830821489198
0.001784170467547048,0,18.463170592982721
0.0017848947957036117,0,19.149095483774204
0.0017856191238601754,0,19.933975882497293
0.0017863434520167391,0,20.810182177785691
0.0017866443097210776,0,21.199163127274687
0.0017866443097211283,0,21.199163127341478
0.0017869441662670773,0,21.572010885931348
0.001786944166267128,0,21.572010885991745
0.0017872910715231133,0,21.965433042887696
0.001787291071523164,0,21.965433042942124
0.0017876888909636533,0,22.365048539886516
0.0017880867104041426,0,22.710464863577528
0.0017884845298446318,0,23.003376609374982
0.0017888823492851211,0,23.245478372638672
0.0017892801687256102,0,23.43846474872845
0.0017896779881660994,0,23.58403033300408
0.0017900758076065887,0,23.683869720825385
0.001790473627047078,0,23.739677507552159
0.0017908714464875673,0,23.753148288544253
0.0017912692659280565,0,23.725976659161432
0.0017920222756206269,0,23.564430398755945
0.001792775285313197,0,23.276439862831865
0.0017935282950057674,0,22.869263585409016
0.0017942813046983375,0,22.350160100507225
0.0017950343143909079,0,21.72638794214626
0.0017957873240834782,0,21.005205644345978
0.0017965403337760484,0,20.193871741126145
0.0017972525543869448,0,19.350086179428871
0.001797252554386996,0,19.350086179365718
0.0017975994423188499,0,18.914085979491119
0.0017975994423189011,0,18.914085979425693
0.0017979443354399483,0,18.497833354063744
0.0017982892285609957,0,18.128224529691806
0.0017986341216820428,0,17.803968408863881
0.00179897901480309,0,17.523773894134024
0.0017993239079241372,0,17.286349888056236
0.0017996688010451845,0,17.090405293184517
0.0018000136941662317,0,16.934649012072924
0.0018003585872872789,0,16.817789947275486
0.001800703480408326,0,16.738537001346145
0.0018010483735293734,0,16.695599076838988
0.0018017692477585074,0,16.722248326575226
0.0018024901219876415,0,16.888146770452579
0.0018032109962167755,0,17.185613551382971
0.0018039318704459095,0,17.606967812278214
0.0018046527446750433,0,18.14452869605023
0.0018053736189041773,0,18.790615345610888
0.0018060944931333114,0,19.537546903872027
0.0018068153673624454,0,20.377642513745599
0.0018073265565865986,0,21.025627776426944
0.0018073265565866498,0,21.025627776493849
0.0018075614836571081,0,21.31790961052107
0.0018075614836571597,0,21.317909610583143
0.0018079083900293803,0,21.716772112311475
0.0018079083900294315,0,21.716772112367153
0.0018083012968571214,0,22.117838422427923
0.001808694203684811,0,22.465849799486506
0.0018090871105125009,0,22.762445847308072
0.0018094800173401905,0,23.009266169657792
0.0018098729241678804,0,23.207950370300836
0.0018102658309955702,0,23.360138053002373
0.0018106587378232599,0,23.467468821527575
0.0018110516446509497,0,23.53158227964164
0.0018114445514786394,0,23.554118031109738
0.0018118374583063293,0,23.536715679697011
0.0018125885985646607,0,23.393406525052683
0.0018133397388229923,0,23.123217148685143
0.0018140908790813238,0,22.733402033992093
0.0018148420193396554,0,22.231215664371177
0.0018155931595979868,0,21.623912523220071
0.0018163442998563185,0,20.918747093936474
0.0018170954401146499,0,20.122973859918062
0.0018178465803729816,0,19.243847304562536
0.001817869895588616,0,19.215304226874906
0.0018178698955886676,0,19.215304226811668
0.001818216807101452,0,18.781939826765836
0.0018182168071015036,0,18.78193982670021
0.0018185658696925177,0,18.363714781728675
0.0018189149322835319,0,17.993182189572593
0.0018192639948745462,0,17.669007242087616
0.0018196130574655604,0,17.389855131129394
0.0018199621200565745,0,17.154391048553606
0.0018203111826475887,0,16.961280186215873
0.0018206602452386031,0,16.809187735971818
0.0018210093078296172,0,16.69677888967712
0.0018213583704206314,0,16.622718839187399
0.0018217074330116455,0,16.585672776358336
0.0018224294773954346,0,16.625592276547735
0.0018231515217792234,0,16.804417982285514
0.0018238735661630125,0,17.114467983768918
0.0018245956105468015,0,17.548060371195305
0.0018253176549305904,0,18.097513234761891
0.0018260396993143794,0,18.755144664665977
0.0018267617436981685,0,19.513272751104864
0.0018274837880819573,0,20.364215584275797
0.0018279569614764366,0,20.968512975615283
0.0018279569614764886,0,20.968512975683666
0.0018281787661622462,0,21.246996716156502
0.0018281787661622983,0,21.246996716219797
0.0018285256715585094,0,21.649641275717528
0.0018285256715585615,0,21.649641275774712
0.0018289237323695971,0,22.059788274864303
0.0018293217931806328,0,22.41537954786557
0.0018297198539916684,0,22.718119718070483
0.0018301179148027041,0,22.969713408771071
0.0018305159756137398,0,23.171865243259248
0.0018309140364247754,0,23.326279844827042
0.0018313120972358111,0,23.434661836766395
0.0018317101580468467,0,23.498715842369279
0.0018321082188578824,0,23.520146484927722
0.001832506279668918,0,23.500658387733608
0.001833257815101531,0,23.353485350845318
0.0018340093505341442,0,23.079600167594663
0.0018347608859667572,0,22.686253907144561
0.0018355124213993703,0,22.180697638657847
0.0018362639568319833,0,21.57018243129744
0.0018370154922645965,0,20.861959354226144
0.0018377670276972095,0,20.063279476606937
0.0018384871600485063,0,19.219814653761631
0.0018384871600485584,0,19.219814653698052
0.001838834047856184,0,18.78811271957801
0.0018388340478562365,0,18.78811271951156
0.0018391799628173059,0,18.374876422407112
0.0018395258777783757,0,18.008446609489027
0.0018398717927394451,0,17.68752360800724
0.0018402177077005148,0,17.410807745211628
0.0018405636226615843,0,17.176999348352126
0.001840909537622654,0,16.984798744678642
0.0018412554525837235,0,16.832906261441082
0.001841601367544793,0,16.720022225889352
0.0018419472825058627,0,16.644846965273331
0.0018422931974669322,0,16.606080806842982
0.0018430148479173332,0,16.641530799850841
0.0018437364983677343,0,16.816018776956781
0.0018444581488181353,0,17.121862286068392
0.0018451797992685363,0,17.551378875093377
0.0018459014497189375,0,18.096886091939268
0.0018466231001693385,0,18.750701484513769
0.0018473447506197394,0,19.50514260072444
0.0018480664010701404,0,20.352526988478957
0.0018485352443026821,0,20.949227954507336
0.0018485352443027346,0,20.94922795457606
0.001848796110889131,0,21.273014991955108
0.0018487961108891835,0,21.273014992017835
0.0018491430172795096,0,21.669200423926071
0.001849143017279562,0,21.669200423982772
0.0018495357478127033,0,22.067184069728626
0.0018499284783458445,0,22.412279669283947
0.0018503212088789858,0,22.70612151033157
0.001850713939412127,0,22.950343880554271
0.0018511066699452682,0,23.146581067634855
0.0018514994004784095,0,23.29646735925607
0.0018518921310115509,0,23.401637043100777
0.0018522848615446922,0,23.463724406851725
0.0018526775920778334,0,23.484363738191689
0.0018530703226109747,0,23.465189324803504
0.0018538221448829663,0,23.318531356365042
0.0018545739671549579,0,23.045064836298252
0.0018553257894269495,0,22.652048097784757
0.0018560776116989411,0,22.146739474006012
0.0018568294339709327,0,21.536397298143584
0.0018575812562429243,0,20.828279903379013
0.0018583330785149159,0,20.029645622893838
0.0018590849007869075,0,19.147752789869571
0.0018591045204251391,0,19.123689734697109
0.001859104520425192,0,19.123689734632137
0.0018594514319922751,0,18.689653765023877
0.001859451431992328,0,18.689653764956518
0.0018598000895773249,0,18.271252062901141
0.0018601487471623219,0,17.900477100750777
0.0018604974047473188,0,17.575997341659757
0.0018608460623323157,0,17.296481248782328
0.0018611947199173127,0,17.060597285272763
0.0018615433775023096,0,16.867013914285337
0.0018618920350873065,0,16.714399598974353
0.0018622406926723034,0,16.601422802494085
0.0018625893502573004,0,16.526751987998779
0.0018629380078422973,0,16.489055618642709
0.0018636598972546071,0,16.527619757989697
0.001864381786666917,0,16.705215780690054
0.0018651036760792268,0,17.01415719407791
0.0018658255654915366,0,17.446757505487483
0.0018665474549038464,0,17.995330222252932
0.0018672693443161561,0,18.652188851708445
0.0018679912337284659,0,19.409646901188182
0.0018687131231407757,0,20.26001787802636
0.0018692159213173614,0,20.903115885565086
0.0018692159213174147,0,20.903115885635401
0.0018694133725530632,0,21.152707193765508
0.0018694133725531165,0,21.152707193831048
0.0018697602779441916,0,21.559860620082191
0.0018697602779442449,0,21.559860620141507
0.0018701584280723599,0,21.975115130696395
0.0018705565782004749,0,22.335629008634101
0.0018709547283285897,0,22.643112042630179
0.0018713528784567047,0,22.89927402136027
0.0018717510285848197,0,23.105824733499929
0.0018721491787129347,0,23.264473967724768
0.0018725473288410497,0,23.376931512710399
0.0018729454789691647,0,23.444907157132434
0.0018733436290972794,0,23.470110689666427
0.0018737417792253944,0,23.454251898988019
0.0018744926462528093,0,23.313786787671091
0.0018752435132802241,0,23.046420026727446
0.0018759943803076389,0,22.65940299046332
0.0018767452473350537,0,22.159987053184921
0.0018774961143624685,0,21.555423589198426
0.0018782469813898833,0,20.852963972810073
0.0018789978484172981,0,20.059859578326069
0.001879721769071505,0,19.216177206055761
0.0018797217690715584,0,19.216177205990903
0.0018800686568306039,0,18.786309142775735
0.0018800686568306573,0,18.786309142708461
0.0018804149732632855,0,18.374394446931348
0.0018807612896959134,0,18.009334773002195
0.0018811076061285416,0,17.689827498639289
0.0018814539225611698,0,17.414570001561003
0.0018818002389937979,0,17.182259659485595
0.0018821465554264259,0,16.991593850131494
0.0018824928718590541,0,16.841269951216958
0.0018828391882916822,0,16.72998534046036
0.0018831855047243102,0,16.656437395580014
0.0018835318211569384,0,16.619323494294235
0.0018842537908575969,0,16.658213928332458
0.0018849757605582554,0,16.83601900447789
0.0018856977302589139,0,17.145057757895614
0.0018864196999595721,0,17.577649223750768
0.0018871416696602306,0,18.126112437208434
0.0018878636393608891,0,18.782766433433807
0.0018885856090615476,0,19.539930247591968
0.0018893075787622061,0,20.389922914848029
0.0018897249728558778,0,20.920667138597025
0.0018897249728559316,0,20.92066713866717
0.0018900307606265201,0,21.296244391176884
0.001890030760626598,0,21.296244391268317
0.0018903776670458746,0,21.685100091729936
0.0018903776670459284,0,21.68510009178695
0.0018907701160759218,0,22.07480373755007
0.0018911625651059152,0,22.411983021983673
0.0018915550141359086,0,22.698261385515593
0.0018919474631659018,0,22.935262268573638
0.0018923399121958953,0,23.124609111585613
0.0018927323612258887,0,23.267925354979383
0.0018931248102558821,0,23.366834439182725
0.0018935172592858755,0,23.422959804623474
0.0018939097083158689,0,23.437924891729409
0.0018943021573458623,0,23.413353140928393
0.0018950554168462993,0,23.256513151632021
0.0018958086763467366,0,22.973133313481924
0.0018965619358471736,0,22.570475852969366
0.0018973151953476106,0,22.055802996585584
0.0018980684548480476,0,21.436376970821868
0.0018988217143484849,0,20.719460002169427
0.0018995749738489219,0,19.912314317119524
0.0019003282333493589,0,19.022202142163422
0.0019003391648066562,0,19.008709799398758
0.0019003391648067104,0,19.008709799331825
0.0019006860764896718,0,18.572230728182859
0.001900686076489726,0,18.572230728113482
0.0019010338904576552,0,18.152435754892934
0.0019013817044255844,0,17.780147000524835
0.0019017295183935137,0,17.45403945323082
0.0019020773323614429,0,17.172788101232499
0.0019024251463293721,0,16.93506793275148
0.0019027729602973014,0,16.739553936009429
0.0019031207742652306,0,16.584921099227927
0.0019034685882331598,0,16.46984441062861
0.0019038164022010891,0,16.392998858433117
0.0019041642161690183,0,16.353059430863055
0.0019048856553520073,0,16.386971954089745
0.0019056070945349961,0,16.56018941276912
0.0019063285337179851,0,16.865017614299575
0.001907049972900974,0,17.293762366079477
0.0019077714120839628,0,17.838729475507193
0.0019084928512669518,0,18.492224749981091
0.0019092142904499408,0,19.246553996899507
0.0019099357296329296,0,20.094023023660867
0.001910523969564755,0,20.848612590792726
0.0019105239695648092,0,20.848612590864775
0.0019106479553268997,0,21.008240540764689
0.001910647955326954,0,21.00824054083327
0.0019109948606777733,0,21.42823098764913
0.0019109948606778275,0,21.428230987711345
0.0019113933904567619,0,21.858131603875478
0.0019117919202356964,0,22.23269578351676
0.0019121904500146308,0,22.553650744507451
0.0019125889797935653,0,22.822723704719806
0.0019129875095724998,0,23.041641882025999
0.0019133860393514342,0,23.21213249429826
0.0019137845691303687,0,23.335922759408874
0.0019141830989093031,0,23.414739895230042
0.0019145816286882376,0,23.450311119633966
0.001914980158467172,0,23.444363650492903
0.0019157288111905026,0,23.322145903829011
0.0019164774639138333,0,23.072531835441737
0.0019172261166371639,0,22.702769393285422
0.0019179747693604946,0,22.220106525314378
0.0019187234220838251,0,21.631791179483002
0.0019194720748071559,0,20.945071303745578
0.0019202207275304864,0,20.167194846056475
0.0019209563602302817,0,19.321073316091912
0.0019209563602303364,0,19.321073316026229
0.0019213032478315121,0,18.895913647860084
0.0019213032478315668,0,18.895913647791872
0.0019216508762848706,0,18.487074741048588
0.0019219985047381743,0,18.125263564980685
0.0019223461331914782,0,17.80916766710078
0.0019226937616447818,0,17.537474594921378
0.0019230413900980857,0,17.308871895955065
0.0019233890185513893,0,17.122047117714374
0.0019237366470046932,0,16.975687807711864
0.0019240842754579969,0,16.868481513460068
0.0019244319039113007,0,16.799115782471517
0.0019247795323646046,0,16.766278162258828
0.0019255023407948838,0,16.814044176435772
0.0019262251492251632,0,17.000302853147531
0.0019269479576554424,0,17.317382663903373
0.0019276707660857216,0,17.757612080212624
0.0019283935745160008,0,18.313319573584636
0.0019291163829462802,0,18.976833615528761
0.0019298391913765594,0,19.740482677554297
0.0019305619998068386,0,20.596595231170596
0.0019308339182037102,0,20.941024474520219
0.0019308339182037653,0,20.94102447459116
0.0019312654510553248,0,21.454657529437469
0.0019312654510553798,0,21.454657529498888
0.0019316123575508813,0,21.822543677050817
0.0019316123575509364,0,21.822543677105955
0.0019320040899081078,0,22.188673970989839
0.0019323958222652792,0,22.50326800597432
0.0019327875546224507,0,22.767920220339221
0.0019331792869796221,0,22.984225052364508
0.0019335710193367937,0,23.153776940330033
0.0019339627516939651,0,23.278170322515621
0.0019343544840511365,0,23.358999637201208
0.0019347462164083079,0,23.397859322666676
0.0019351379487654793,0,23.396343817191877
0.0019355296811226508,0,23.356047559056748
0.0019362868685698456,0,23.169278670386916
0.0019370440560170401,0,22.856775054029839
0.0019378012434642349,0,22.425807198742405
0.0019385584309114295,0,21.8836455932815
0.0019393156183586243,0,21.237560726403984
0.0019400728058058189,0,20.494823086866717
0.0019408299932530137,0,19.662703163426613
0.0019415738402453317,0,18.765247793356679
0.0019415738402453868,0,18.765247793287472
0.0019419207522418417,0,18.321398987587685
0.0019419207522418968,0,18.321398987516062
0.0019422662611638275,0,17.897170425140843
0.0019426117700857583,0,17.520122688607046
0.0019429572790076893,0,17.188948525729927
0.00194330278792962,0,16.902340684324798
0.0019436482968515508,0,16.658991912207
0.0019439938057734816,0,16.457594957191787
0.0019443393146954125,0,16.296842567094501
0.0019446848236173433,0,16.175427489730481
0.001945030332539274,0,16.092042472914983
0.0019453758414612048,0,16.045380264463375
0.0019460959408837974,0,16.065254679502658
0.0019468160403063903,0,16.225163225471107
0.0019475361397289829,0,16.517393573999783
0.0019482562391515755,0,16.93423339671989
0.0019489763385741683,0,17.467970365262516
0.0019496964379967609,0,18.110892151258753
0.0019504165374193535,0,18.855286426339774
0.0019511366368419464,0,19.693440862136697
0.001951856736264539,0,20.617643130280612
0.0019518825132099895,0,20.652224422124903
0.001951882513210045,0,20.652224422199453
0.0019522294220128055,0,21.093238445498343
0.0019522294220128611,0,21.093238445565419
0.0019526001436043223,0,21.516913829718845
0.0019529708651957836,0,21.891856321748605
0.0019533415867872446,0,22.219489460520691
0.0019537123083787061,0,22.501236784901238
0.0019540830299701671,0,22.738521833756238
0.0019544537515616281,0,22.932768145951798
0.0019548244731530896,0,23.085399260353967
0.0019551951947445506,0,23.197838715828794
0.0019555659163360121,0,23.271510051242359
0.0019559366379274731,0,23.30783680546071
0.001956676165846531,0,23.269724944173902
0.0019574156937655894,0,23.101720101445864
0.0019581552216846473,0,22.811074817437486
0.0019588947496037051,0,22.405041632309604
0.0019596342775227635,0,21.890873086223053
0.0019603738054418214,0,21.275821719338666
0.0019611133333608793,0,20.567140071817306
0.0019618528612799376,0,19.772080683819752
0.0019621910440081923,0,19.381701411830591
0.0019621910440082613,0,19.381701411749333
0.0019625379545185179,0,18.964609155988228
0.0019625379545185734,0,18.964609155920243
0.0019628946903947368,0,18.553902107841139
0.0019632514262708997,0,18.19236804604202
0.0019636081621470631,0,17.878601455979378
0.0019639648980232264,0,17.61119682310968
0.0019643216338993898,0,17.38874863288936
0.0019646783697755527,0,17.209851370774942
0.0019650351056517161,0,17.07309952222289
0.0019653918415278794,0,16.977087572689669
0.0019657485774040423,0,16.920410007631745
0.0019661053132802057,0,16.90166131250561
0.0019668304505919641,0,16.979481804090909
0.0019675555879037228,0,17.194516952222784
0.0019682807252154812,0,17.53912330935006
0.0019690058625272395,0,18.005657427921705
0.0019697309998389979,0,18.586475860386543
0.0019704561371507567,0,19.273935159193542
0.001971181274462515,0,20.060391876791527
0.0019719064117742734,0,20.938202565629439
0.0019719758194321475,0,21.02673411877214
0.0019719758194322039,0,21.02673411884436
0.0019725000762959976,0,21.639905247138984
0.001972500076296054,0,21.639905247199778
0.0019728469818010661,0,21.994042574842041
0.0019728469818011225,0,21.994042574896241
0.0019732432761767932,0,22.348882804851371
0.0019736395705524643,0,22.651526807125407
0.001974035864928135,0,22.903608836274344
0.0019744321593038062,0,23.106763146854121
0.0019748284536794769,0,23.262623993420789
0.001975224748055148,0,23.372825630530315
0.0019756210424308187,0,23.439002312738666
0.0019760173368064894,0,23.462788294601836
0.0019764136311821606,0,23.445817830675793
0.0019768099255578313,0,23.389725175516531
0.0019775706562155451,0,23.173483568493623
0.001978331386873259,0,22.832331536482485
0.0019790921175309728,0,22.373543380413878
0.0019798528481886871,0,21.804393401218448
0.0019806135788464009,0,21.132155899826898
0.0019813743095041148,0,20.364105177169961
0.0019821350401618286,0,19.507515534178282
0.0019828084349627541,0,18.681228830471895
0.0019828084349628127,0,18.68122883039743
0.0019831553234350421,0,18.232367212841098
0.0019831553234350985,0,18.232367212766945
0.0019834958504476655,0,17.80900005363398
0.0019838363774602324,0,17.431670202380474
0.0019841769044727994,0,17.099119172170703
0.0019845174314853664,0,16.810088476168801
0.0019848579584979334,0,16.563319627539045
0.0019851984855105004,0,16.357554139445597
0.0019855390125230674,0,16.191533525052648
0.0019858795395356343,0,16.063999297524418
0.0019862200665482013,0,15.97369297002507
0.0019865605935607683,0,15.919356055718879
0.0019872791248507805,0,15.92186923176962
0.0019879976561407928,0,16.065102698553972
0.001988716187430805,0,16.341332852420948
0.0019894347187208172,0,16.742836089719589
0.0019901532500108295,0,17.261888806798879
0.0019908717813008417,0,17.890767400007888
0.0019915903125908539,0,18.621748265695629
0.0019923088438808662,0,19.447107800211143
0.0019930273751708784,0,20.359122399903384
0.0019931171010485116,0,20.478711205576786
0.0019931171010485679,0,20.478711205652303
0.0019934639781634526,0,20.918799119802486
0.001993463978163509,0,20.918799119870471
0.0019938317866551323,0,21.338082003772712
0.001994199595146756,0,21.709463578341399
0.0019945674036383793,0,22.034333452186047
0.001994935212130003,0,22.314081233916113
0.0019953030206216263,0,22.550096532140998
0.0019956708291132496,0,22.743768955470244
0.0019960386376048733,0,22.89648811251331
0.0019964064460964966,0,23.009643611879653
0.0019967742545881203,0,23.084625062178731
0.0019971420630797436,0,23.12282207202
0.0019974278567717694,0,23.127813038250935
0.0019977136504637947,0,23.112001551463806
0.0019979994441558205,0,23.075899696277645
0.0019982852378478463,0,23.020019557311429
0.0019985710315398716,0,22.944873219184188
0.0019988568252318974,0,22.850972766514872
0.0019991426189239232,0,22.738830283922567
0.0019994284126159489,0,22.608957856026223
0.0019997142063079743,0,22.461867567444841
0.0019999999999999432,0,22.298071502831647
0.002,1.25,22.298071502797455
0.0020007389451082115,1.25,21.797110738051629
0.0020014778902164234,1.25,21.198670986666997
0.0020022168353246348,1.25,20.508545387648354
0.0020029557804328467,1.25,19.732527080000438
0.0020034255839325205,1.25,19.197136351903595
0.0020034255839325777,1.25,19.197136351836463
0.0020037725036370991,1.25,18.780286127408147
0.0020037725036371563,1.25,18.780286127338059
0.0020040704871088183,1.25,18.433931905076747
0.0020043684705804807,1.25,18.122167760888374
0.0020046664540521427,1.25,17.84415242630422
0.0020049644375238047,1.25,17.599044632855481
0.0020052624209954666,1.25,17.386003112073496
0.002005560404467129,1.25,17.20418659548946
0.002005858387938791,1.25,17.052753814634684
0.002006156371410453,1.25,16.930863501040392
0.002006454354882115,1.25,16.837674386237865
0.0020067523383537774,1.25,16.772345201758355
0.0020074653857135864,1.25,16.72872174559015
0.0020081784330733959,1.25,16.826004667177301
0.002008891480433205,1.25,17.056541284599348
0.0020096045277930145,1.25,17.4126789159358
0.0020101697948050751,1.25,17.779196021843546
0.0020101697948051323,1.25,17.779196021884303
0.0020109832366564627,1.25,18.251852685078745
0.0020117966785077931,1.25,18.537082578028389
0.0020126101203591235,1.25,18.645702791461559
0.0020134235622104538,1.25,18.588530416106607
0.0020137338415790722,1.25,18.525303814249611
0.0020137338415791295,1.25,18.525303814235912
0.0020140807534170472,1.25,18.426043087343658
0.0020140807534171044,1.25,18.426043087325155
0.0020144505205167435,1.25,18.292341408300359
0.0020148202876163826,1.25,18.130093304045573
0.0020151900547160217,1.25,17.940213901807141
0.0020155598218156608,1.25,17.723618328831407
0.0020159295889152998,1.25,17.481221712364658
0.0020162993560149389,1.25,17.213939179653238
0.002016669123114578,1.25,16.92268585794352
0.0020170388902142175,1.25,16.608376874481735
0.0020174086573138566,1.25,16.271927356514311
0.0020177784244134957,1.25,15.914252431287508
0.0020186800692514432,1.25,14.952578812489435
0.0020195817140893908,1.25,13.886320345893637
0.00201992809978481,1.25,13.450535171662366
0.0020199280997848673,1.25,13.450535171589209
0.0020211343503647758,1.25,12.00236087743022
0.0020223406009446843,1.25,10.700318980968731
0.0020235468515245928,1.25,9.5337465100593164
0.0020240441469759549,1.25,9.0897500325385323
0.0020240441469760121,1.25,9.0897500324886238
0.002024391043604815,1.25,8.7947840129881456
0.0020243910436048723,1.25,8.794784012940255
0.0020246696438781945,1.25,8.5763825119436348
0.0020249482441515162,1.25,8.3869648486588488
0.0020252268444248384,1.25,8.2258554890210007
0.0020255054446981602,1.25,8.0923788989651513
0.0020257840449714824,1.25,7.9858595444264324
0.0020260626452448041,1.25,7.9056218913399192
0.0020263412455181263,1.25,7.8509904056406867
0.0020266198457914481,1.25,7.8212895532638669
0.0020268984460647703,1.25,7.8158438001445347
0.002027177046338092,1.25,7.8339776122177653
0.0020279198111382755,1.25,7.997609798059699
0.0020286625759384585,1.25,8.3083774018977579
0.0020294053407386419,1.25,8.7578616606266166
0.0020301481055388254,1.25,9.3376438111409783
0.0020308908703390084,1.25,10.039305090335475
0.0020316336351391918,1.25,10.854426735104838
0.0020323763999393748,1.25,11.774589982343699
0.002032778246349203,1.25,12.313226174125177
0.0020327782463492611,1.25,12.313226174205056
0.0020336946630195082,1.25,13.409310950859535
0.0020343536150791348,1.25,14.02731728547198
0.0020343536150791929,1.25,14.027317285520411
0.0020347005222498319,1.25,14.295505088501699
0.00203470052224989,1.25,14.295505088543564
0.0020350835777438975,1.25,14.549603030151502
0.0020354666332379045,1.25,14.760131363539614
0.0020358496887319119,1.25,14.928426228331972
0.002036232744225919,1.25,15.055823764152677
0.0020366157997199264,1.25,15.143660110625859
0.0020369988552139339,1.25,15.193271407375647
0.0020373819107079409,1.25,15.205993794026114
0.0020377649662019484,1.25,15.183163410201416
0.0020381480216959558,1.25,15.126116395525628
0.0020385310771899629,1.25,15.036188889622878
0.0020393270731405714,1.25,14.744766692144395
0.0020401230690911798,1.25,14.331142716102931
0.0020409190650417883,1.25,13.802766771221144
0.0020417150609923973,1.25,13.167088667221606
0.0020425110569430058,1.25,12.431558213826904
0.0020433070528936143,1.25,11.603625220759639
0.0020433463775415737,1.25,11.560459460220258
0.0020433463775416318,1.25,11.560459460156309
0.0020442925354471338,1.25,10.568666465066968
0.0020446629892131589,1.25,10.2027736620459
0.002044662989213217,1.25,10.202773661989468
0.0020450099142792456,1.25,9.8717649571733688
0.0020450099142793037,1.25,9.8717649571188133
0.0020453008799240029,1.25,9.6148539848095425
0.0020455918455687017,1.25,9.3901482407765258
0.0020458828112134009,1.25,9.1968704990628964
0.0020461737768581001,1.25,9.0342435337118729
0.0020464647425027988,1.25,8.9014901187665885
0.002046755708147498,1.25,8.7978330282702046
0.0020470466737921972,1.25,8.7224950362659257
0.002047337639436896,1.25,8.6746989167968849
0.0020476286050815952,1.25,8.6536674439062296
0.002047919570726294,1.25,8.6586233916371782
0.0020486542123054571,1.25,8.7866043627789878
0.0020493888538846202,1.25,9.0601348067890797
0.0020501234954637833,1.25,9.4709866040730475
0.0020508581370429469,1.25,10.010931635036584
0.00205159277862211,1.25,10.671741780085299
0.0020523274202012731,1.25,11.44518891962484
0.0020530620617804363,1.25,12.323044934060832
0.0020531542034128484,1.25,12.440106579775247
0.0020531542034129065,1.25,12.440106579849555
0.0020540582794290507,1.25,13.441369917521072
0.002054962355445195,1.25,14.182229760567566
0.0020549723325844491,1.25,14.189012328408381
0.0020549723325845072,1.25,14.189012328447802
0.0020553192152167423,1.25,14.403825541878774
0.0020553192152168004,1.25,14.403825541911829
0.0020556960085201074,1.25,14.597818032413386
0.0020560728018234149,1.25,14.751578264213322
0.0020564495951267219,1.25,14.866332256371606
0.0020568263884300293,1.25,14.943306027948211
0.0020572031817333363,1.25,14.983725598003076
0.0020575799750366438,1.25,14.988816985596117
0.0020579567683399508,1.25,14.959806209787359
0.0020583335616432582,1.25,14.897919289636718
0.0020587103549465652,1.25,14.804382244204135
0.0020590871482498723,1.25,14.680421092549608
0.0020598968186557598,1.25,14.311526082797002
0.0020607064890616469,1.25,13.822147977367251
0.0020615161594675344,1.25,13.219805478807601
0.002062325829873422,1.25,12.512017289665408
0.0020631355002793095,1.25,11.706302112487975
0.002063389374780132,1.25,11.43469534242854
0.0020633893747801909,1.25,11.434695342364421
0.0020644217461927628,1.25,10.369753665940493
0.0020652822337333182,1.25,9.5543438196603176
0.0020652822337333772,1.25,9.5543438196065864
0.0020656291563025371,1.25,9.2443659749209104
0.0020656291563025961,1.25,9.2443659748690408
